track_id,title,year,artist_name,release,recording_mbid,language,rating,rating_count,url,covert_art_url
TRBALYE128F93537E7,East to West,0,Starski and Clutch,Triple Gold,,,,,,
TRBAMES128F14947D4,Nothing's The Same (2002 Digital Remaster),1992,Gary Moore,After Hours,,,,,,
TRBAMEV128F148C814,I Don't Like It Like This,2005,The Radio Department,Marie Antoinette (Original Motion Picture Soundtrack),ddba08f4-91ed-49fc-8a9c-c69abe1425b0,,,,,
TRBAMFR128F4287A3C,Facedown,2003,Matt Redman,Here I Am To Worship Vol 2,38f305ad-ceb8-4007-836f-0983be490c3b,,,,,
TRBAMFU128F932DB49,I'm A Tomorrow,2000,Ec8or,The One And Only High And Low,,,,,,
TRBAMHJ128F425AAF4,I Believe In You (More Than A Story Album Version),0,Go Fish,More Than A Story,,,,,,
TRBAMHJ128F9302A08,She Will Be Loved,2002,Maroon 5,Call And Response: The Remix Album,88936354-47f9-47f0-ba69-e0e769cdfa90,,69.0,5.0,,http://coverartarchive.org/release/cfd20195-8e76-401c-ad17-baf41c3c210a/24377907697.jpg
TRBAMIO128F935AA21,Valkyria,0,YGGDRASIL,Vedergällning,,,,,,
TRBAMLH128F9324758,Side Steppin',2005,Paul Brown,The City,04f20ccd-2566-4e80-aec4-9f7c3d1e4c6e,,,,,
TRBAMLS128F92ED810,I Don't Wanna be A Star,0,Corona,I Don't Wanna be A Star,,,,,,
TRBAMLU128F146F6B2,Que Si_ Que No,0,Jody Bernal,Alle Hits,,,,,,
TRBAMXF128F1470AD6,Hard To Concentrate (Album Version),0,Red Hot Chili Peppers,Stadium Arcadium,,,,,,
TRBAMZX128F146179E,Senegal Son,0,Renee Rosnes,Life On Earth,1612d3e1-154a-4567-ab9d-1a2b4ad02736,,,,,
TRBANAN128F933B4AF,Nobody But Me - Original,0,Dee Clark,Dee Clark Selected Hits Vol. 4,,,,,,
TRBANAZ12903CCFE35,Manzenera,0,Adam Ant,Ants Remastered Boxset,,,,,,
TRBANBC128F147E363,Dinosaur Bones,2006,Showbread,Age Of Reptiles,67e12e31-18f9-45e8-b3da-d830ccb31399,,,,,
TRBANCJ128F42812AE,We Made It [Instrumental],0,Busta Rhymes feat. Linkin Park,We Made It,,,,,,
TRBANDP12903CE9EAC,Lost In Translation,0,Pitch Black,Frequencies Fall,,,,,,
TRBANHO128F425A477,I Wanna Sing (Autobiography Album Version),0,Scott Krippayne,Bright Star Blue Sky,,,,,,
TRBANHO128F93466AF,Les Tous Petits Details,0,Julien Clerc,Niagara,,,,,,
TRBANHU128EF35EB62,Cunoasterea Tacuta,2006,Negura Bunget,OM,,,,,,
TRBANKK12903CDA071,La Blonde de Pékin,0,Annie Philippe,Twist Again au Ciné_ Vol. 1 (Bandes originales de films),5d79d2ab-8c64-4dde-803e-8bf027988e68,,,,,
TRBANPN128F148CC45,Hard Not 2 Kill (Explicit),0,Fat Joe,Me_ Myself & I,,,,,,
TRBANRL128F92F29EC,Restless Spirits (World),0,R. Carlos Nakai,Feather_ Stone & Light,,,,,,
TRBANZN12903CA2CE7,Ett Norrskensdåd,2010,Finntroll,Nifelvind,,,,,,
TRBANZZ128F149EA4C,Downtown (Album Version),0,Crazy Horse,Scratchy: The Reprise Recordings [Includes Liner Notes],,,,,,
TRBAOBK128F930558C,The Child Deirdre,0,Mychael Danna & Jeff Danna,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,,,,,,
TRBAOBM12903CDD085,Locaccmaccam,0,Marc Perrone,Voyages,e43ded5c-32b6-49c3-aa2d-2499d42e9ea3,,,,,
TRBAOBO128F1456D66,Too Many Choices,0,Bad Azz,Personal Business (Explicit),a4f65a3e-509c-4605-a73f-1422de3dcad8,,,,,
TRBAODV128F146C606,All Time Low (Album Version),1997,Grey Area,Grey Area,,,,,,
TRBAODV12903CDC484,Byal ravnec,2007,Lot Lorien,Lot Lorien,,,,,,
TRBAOEO12903CC5BD3,I'm On Your Tail,1989,Paul Carrack,Groove Approved,,,,,,
TRBAOEQ128F92E1C6E,Jiggle Once And Wait (Album Version),0,Dan Cummins,Revenge Is Near,,,,,,
TRBAOFA12903C9C7C6,You'll Never Find,0,The Impressions,It's About Time,2943c25c-e1db-49c3-865a-311f244cd2ae,,,,,
TRBAOHM128F427EB66,2 Late 4 Goodbyes,2002,Jeff Scott Soto,Prism,,,,,,
TRBAOIA128F932195E,Sense,1995,Beherit,Electric Doom Synthesis,861484a5-a6ca-47ea-8e5f-3bfb644868b0,,,,,
TRBAOJU128F42621E6,Ask The Angels,2000,The Distillers,The Distillers,,,,,,
TRBAOKR128F4235EA9,Harmony Of The Forest,1999,Kitaro,Thinking Of You,,,,,,
TRBAOPX12903CD7393,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0,Big Star,Keep An Eye On The Sky,,,,,,
TRBAOQY12903CDBC76,It Took A Good Woman [Edited Demo],0,Tiny Tim,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,,,,,,
TRBAORU128F92F8C48,Hundre År Gammal,0,Khold,Hundre År Gammal,,,,,,
TRBAOTY128F9327A9C,Still,2002,Jennifer Lopez,This Is Me...Then,0e8218af-275a-40c4-81b8-97d528042498,,80.0,1.0,,http://coverartarchive.org/release/0e8218af-275a-40c4-81b8-97d528042498/17137941176.jpg
TRBAOUJ128F425B6DD,Stick Out,0,Melt Banana,Speak Squeak Creak,,,,,,
TRBAOVA128F92F4355,House Of Pain,1983,Van Halen,Jump / House Of Pain [Digital 45],1f19fa13-027d-4383-be1e-b540d49fa952,,,,,
TRBAOXY128F933D3C8,Vacation Rain (Album),2010,Sister Hazel,Release,,,,,,
TRBAPBU128F9304E1B,The Carrying Arms,2007,The Antlers,In the Attic of the Universe,061aa168-a755-4516-89f3-406205242506,,,,,
TRBAPCS128F422C38B,Vida De Mi Vida,0,Banda La Bocana,Tropical - Exitazos Eterno,,,,,,
TRBAPMY128F42578B1,Medley: Safe To The Rock / Hiding In Thee,0,George Hamilton IV,Beyond The River,,,,,,
TRBAPPF128F4243DA5,We Blame Love,1996,Heaven 17,Bigger Than America,9b0f8861-d266-43f8-ae29-8edffa69efa1,,,,,
TRBAPQD128F92CC02E,I got A Woman,0,Eddie Boyd,Live In Switzerland,,,,,,
TRBAPVL128F428CD92,Jam-Master Jammin',1985,RUN-DMC,King Of Rock,eb789f2e-900b-4d96-b056-c5c5efae34ac,,,,,
TRBAPZQ128F4240B93,Love Don't Love Me (Justin Timberlake) (Amended Version),0,Justin Timberlake,The Soundtrack,,,,,,
TRBAQCD12903CFD63C,The Moon Was Yellow,0,Russ Morgan,Russ Morgan At Catalina (Digitally Remastered),,,,,,
TRBAQSH128F4262B12,Boda de Oro,1997,Orquesta America,Danzon-Son,,,,,,
TRBAQWN128F42539EA,Over the Rainbow,0,The Golden Age Orchestra_ Paul Summer ,60 Jahre Oscar Vol. 1,,,,,,
TRBARCH128F92FB2A9,Don't Be Afraid (World),1999,Sharon Burch,Colors of My Heart,,,,,,
TRBARCU12903CCC289,Minner,0,Mons Leidvin Takle,Ny Dag,,,,,,
TRBARGH128F932F75D,Sample Track 14,0,Simon Harris,Super DJ Breaks,,,,,,
TRBARHH128E078EDE9,Janie's Got A Gun,1989,Aerosmith,Big Ones,fcfcdb57-2dcb-4fd4-b7d1-5314b4fbcca9,,,,,
TRBARJK128F9313126,Talking To Trees,2003,The Cat's Miaow,A Kiss And A Cuddle,,,,,,
TRBARKS12903CBE12C,30 Grad,0,Pyranja,Vs Laudert & Fröhlich,,,,,,
TRBARSX12903D03AE5,Morning Bird,2010,Sade,Soldier of Love,91a49b9c-2f5d-473f-acff-bc4c5516ee66,,,,,
TRBARXD12903CA796A,Feelin` Alone,0,2-Gether feat. Sarinah,Feelin` Alone,,,,,,
TRBASBX128F933F55C,Please Jesus_ Send Me Someone To Fuck,0,All Leather,Hung Like A Horse EP,,,,,,
TRBASDY128F9327DB8,Big Girl Blues,2005,Danny Barnes,Get Myself Together,81de02e9-8e25-493c-8df8-fc8f732c5de4,,,,,
TRBASEK128F9338E0F,Tracy,2004,Goldfish,Coming Home,5212d6c8-7375-454c-9c3c-28b86addd295,,,,,
TRBASEQ128F93155D2,All I Really Want,0,Premiums,Dragon Boys,,,,,,
TRBASFU128F933BBF0,Flute,2001,Les Ogres De Barback,Croc' noces,,,,,,
TRBASGH128F4276439,Hot Wire [Live Version],0,Kix,Kix Live,,,,,,
TRBASHV128F92E5A7A,Ain't Gone 'N' Give Up On Love,2005,Stevie Ray Vaughan And Double Trouble,The Best Of,7f7bc29c-f4e1-4615-aa48-8bf8c50d2825,,,,,
TRBASJQ12903CFC0DA,North American Ballads: No. 2 - Which Side Are You On?,0,David Jalbert,Corigliano & Rzewski: Ballads & Fantasies,,,,,,
TRBASKE128F92C4661,I Get My Paper,0,Cassidy featuring Swizz Beatz,B.A.R.S. The Barry Adrian Reese Story,,,,,,
TRBASRW128F9348BFD,The New Girl,0,Javier Navarrete,Cracks,da03c666-10e7-41ee-8967-80dc81d794f2,,,,,
TRBASRX12903C9FDA8,Savin' Me,2005,Nickelback,NOW (That's What I Call Music) 22,6b6b21e2-b93d-4c76-b1db-8a808641eab0,,,,,
TRBASWK128F42830F2,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,0,Double Image,Secret Wispers - Double Image pays homage to Clara Schumann,,,,,,
TRBASXY12903CB069F,Turn It Around,0,Tony Matterhorn,Don Corleon Presents - Raging Bull Riddim,,,,,,
TRBATEB128F4258804,Gracieusette,0,Gus Viseur,En attendant le tour,76f4afda-ed0c-4ffb-8b2c-62931c550ea6,,,,,
TRBATEY128F4285370,Why Baby Why,0,Hank Locklin,RCA Country Legends,b8964acf-2aa6-4576-9e21-8ffaf2313527,,,,,
TRBATFM128F423640E,Adios_ Amigos! (2003 Digital Remaster),0,J. Karjalainen & Mustat Lasit,Lumipallo,,,,,,
TRBATGR128F14AD2FA,Phillippe,0,James Newton Howard,The Interpreter / Die Dolmetscherin,,,,,,
TRBATJY128F4248894,Peace Dance,1992,Terry Riley,Lisbon Concert,bf27c312-fa89-4ed9-956d-d504c2c1e7fb,,,,,
TRBATKI128F4284D54,Between You And Me,2001,Joy Enriquez,Joy Enriquez,,,,,,
TRBATNQ128F4227DD7,Sad Girl (Single Mix),0,The Stems,At First Sight  Includes Bo Nus Disc With Bsides \ Live Tracks,,,,,,
TRBATOI12903CEFF3A,Ongoing Plague,2003,Malefaction,Where There Is Power There Is Always Resistance,7847c2f4-6f13-4e15-912b-8d937bce5b25,,,,,
TRBATOU128F4236287,La Chola Caderona,1999,Sonora Carruseles,De Colombia Para El Mundo,,,,,,
TRBATRO128F4225566,10000 Km,0,La Portuaria,10000 Km,,,,,,
TRBATSC128F427D709,Angel,2008,Julio Iglesias Jr,Por La Mitad,,,,,,
TRBATUH128F92E6BBC,Comfortubly Numb,0,Big One,Live At Valle Dei Templi,,,,,,
TRBATVW128E078530F,The Christmas Song  (LP Version),0,Nicole Mullen,Christmas In Black and White,,,,,,
TRBAUAB128F92FB27F,Outubro,0,Irtio,Mar de Pedra,,,,,,
TRBAUBI128F424142E,Skin Ticket (Live version) (Album Version),0,Slipknot,9.0 Live,,,,,,
TRBAUDE128F428E913,Damn those eyes,1999,Kane,February,,,,,,
TRBAUFL128F429CD53,Bliv Du Till Gran (If You Became A Spruce),1999,Groupa,Lavalek,,,,,,
TRBAUFY128F4260113,Lawyer Clark Blues,1965,Sleepy John Estes,Working Man Blues,e7a3115b-8829-472d-aac0-374c3ff0df0e,,,,,http://coverartarchive.org/release/e7a3115b-8829-472d-aac0-374c3ff0df0e/25256248480.jpg
TRBAUHT128F92F0657,If Today Was Your Last Day (Album Version),2008,Nickelback,Dark Horse,,,,,,
TRBAUKZ128F92D95F2,Enchanted Garden,0,Paul Taylor,Steppin' Out,,,,,,
TRBAULO128F93300AE,You've Got A Friend,2005,Kathy Troccoli,Comfort,4a6760b5-ce43-4036-94a7-08bc1e4c0dec,,,,,
TRBAUPE128F9305DC7,Jesus Is Gonna Make Up My Dying Bed,0,Josh White,Black Man Blues,,,,,,
TRBAUSS128F9358456,Half As Much,0,Gene Autry,The Singin' Cowboy - 20 Great Favourites,,,,,,
TRBAUVN128F932FEF8,Oops!...I Did It Again,2000,Britney Spears,The Singles Collection,c4e16d18-b0c9-406b-af94-334d4f1d8d0e,,,,,
TRBAUXT128F147DF5A,Final Straw (Album Version),2004,R.E.M.,Around The Sun,,,,,,
TRBAVBD128F9347725,Har vi råd att i dagens läge ha kvar våra vänner i socialgrupp 3?,0,Gösta Ekman / Tage Danielsson,Lådan,,,,,,
TRBAVCU12903CFDEFD,Marbles,2005,Spunk,En Aldeles Forferdelig Sykdom,ca9ed788-35c8-4e6d-ab50-0fbb6e0116b2,,,,,
TRBAVGE128F429A827,Leskiäidin tyttäret,0,The Avengers,20 Suosikkia / Rautalankaklassikot / Muurari,,,,,,
TRBAVLT128F428F147,Knowing You'll Be There,2003,Gaither Vocal Band,The Best Of The Gaither Vocal Band,cee1d509-d03e-4e93-ad22-90101884d524,,,,,
TRBAVMF12903CEA4FB,Rock Steady,1974,Bad Company,Hard Rock Live,e15479c1-398c-45a5-974e-4bdb189a16bf,,80.0,3.0,,http://coverartarchive.org/release/30cf63a1-71a2-4a8d-808e-54f61586844b/26859917850.jpg
TRBAVNM128F9307245,Turn Your Eyes Upon Jesus,0,Kathy Troccoli,Draw Me Close,c879bf16-532c-4583-a31c-7a3b1a28f8e0,,,,,
TRBAVNX128F930C861,For All We Know,2005,Ann Hampton Callaway,Signature,1c11f861-bacc-4649-bfd2-944d1e4e8b84,,,,,
TRBAVQR12903CBFAE2,Cielito lindo,2006,Mariachi Silvestre Vargas,Mexico Gran Colección Ranchera - Mariachi Silvestre Vargas,3ade7fbd-fe73-434f-9059-3e1bacddf916,,,,,
TRBAVTS12903CE75E6,Game Night (Album Version),0,Bill Engvall,Aged And Confused,,,,,,
TRBAVVM128F4250938,So(u)l Invictus,2004,Nightfall,Lyssa - Rural Gods And Astonishing Punishments,2c506752-c252-4957-9e91-7f8c6be42cc5,,,,,
TRBAVWG128F1495881,Fat Albert's Car,1973,Bill Cosby,20th Century Masters: The Millennium Collection: Best Of Bill Cosby,bc6c44e9-7e90-48d6-a390-9a5dbee66704,,,,,http://coverartarchive.org/release/16746c5e-2b72-495a-b514-f23a4f77b044/9435159871.jpg
TRBAWCO128F14A3060,Yo Yo Man (Garter Belt),0,Tony Joe White,Album 95,,,,,,
TRBAWHU128EF3563C5,Murder In The Graveyard,1982,Screaming Lord Sutch,Monster Rock,,,,,,
TRBAWKB128F931BAEE,On The Wing,2008,Owl City,Ocean Eyes,,,,,,
TRBAWLE128F42919E2,Un Gran Vacio,0,Michael Salgado,Two Thousand and Two,,,,,,
TRBAWQK128F42743A9,The Door,2000,Keb' Mo',The Door,3629b7e8-72ff-40d6-b9e3-ac443fee3afb,,,,,http://coverartarchive.org/release/3629b7e8-72ff-40d6-b9e3-ac443fee3afb/2217626660.jpg
TRBAWSG128F14ADD48,Remember (The Beauty Of Simplicity Album Version),0,Telecast,The Beauty of Simplicity,,,,,,
TRBAWWJ128F931318A,Pills (Dub) (Dub),0,Cedric Gervais feat. Second Sun,Pills,,,,,,
TRBAXCB128F931C8AF,On Probation,2008,Youves,Cardio-Vascular,b6333e46-b3d1-45e4-b242-ad070a1748a4,,,,,
TRBAXCV12903CA4067,Let It Be Me,2006,Dionne Warwick,Pop Masters: I Say A Little Prayer For You,4b30e11b-373a-4783-9ba5-831ce8035f11,,,,,
TRBAXDP12903CD1922,Darling_ I Want To Destroy You,2009,AFI,Crash Love,,,,,,
TRBAXOL12903CDF117,Unworthy of His Love,0,Oak Ridge Boys,Volume 2,,,,,,
TRBAXSM128F427B26E,Armageddon's Raid,2008,Belphegor,Bondage Goat Zombie,ae087a8b-7eef-4caa-a486-0a00a9be9fc4,,,,,
TRBAXUW128F933BBD9,De rien,1999,Les Ogres De Barback,Irfan_ le héros,,,,,,
TRBAYDA12903CD157D,Me quedo sin ti,0,Julio Iglesias Jr.,Tercera Dimension,,,,,,
TRBAYDT128F9339F5F,Lo Decidio,0,Orquesta Aragon,The 70th anniversary album,,,,,,
TRBAYEM12903CAC072,Here We Are,0,Dallas Holm,Early Works,92dd792d-e293-4e39-8342-0d6609179cf8,,,,,
TRBAYER128F933D3B7,Guns And The Young,1992,Mighty Mighty Bosstones,More Noise And Other Disturbances,,,,,,
TRBAYFW128F933781F,Bonjour,0,Jacques Douai,Heritage - Jacques Douai Chante Pour Les Enfants_ Vol.2 - BAM (1961-1971),,,,,,
TRBAYJH128F427CA64,Judgement Begins With The House Of God,0,STEVE CAMP,One On One,,,,,,
TRBAYOQ128F14A8744,Jesus Loves Me (Now More Than Ever),0,Russ Taff,Now More than Ever,,,,,,
TRBAZCS128F422CD34,Somebody Has Stolen My Girl,0,Cornel Campbell,Natty Dread In A Greenwich Farm,c72b3af9-9142-4846-bc24-793d7b3f88e3,,,,,
TRBAZEN128F42A3A31,Ho Capito Che Ti Amo,0,Brazilian Tropical Orchestra,Plays Boleros,,,,,,
TRBAZEZ128F426B796,I Do (Chris The Greek Remix),2003,Tina Ann,Situations,,,,,,
TRBAZFD12903CB641D,Hold Up My Heart,2009,Brooke White,Hold Up My Heart,d9ea2b63-e601-43a0-8e65-82a4aaa92e3e,,,,,
TRBAZHZ128F93576F2,A Sailboat In The Moonlight,1993,Arthur Tracy,Street Singer,94fdde4f-e772-4ec4-80ef-1015e0f3daff,,,,,
TRBAZKT128F931F671,Ciudad desierta,2009,Alex Ubago,Calle ilusion,808daa1f-7bd2-4263-a9f8-c96ea93bb1dd,,,,,
TRBAZMR128F423395F,Directions to my special place,2003,themselves,Them,,,,,,
TRBAZRP128F934BC71,Eoarchaean,0,The Ocean,Precambrian,,,,,,
TRBAZVL128F425D303,Mesmerized,0,Miguel Migs,Those Things Deluxe,fd47f660-a373-4f3c-89dd-866ab192671e,,,,,
TRBAZYH128F4288198,See The Light,1988,The Jeff Healey Band,Master Hits,94d03e79-8635-4388-a936-f3c11775d83f,,,,,
TRBAZYW128F427EB23,Situations,0,Bravehearts featuring Nas and Jully Black,Bravehearted (Clean),86111c1f-9fde-431c-9a71-d7c606666177,,20.0,1.0,,
TRBBAAD128F42B0C9D,Love & Romance,0,Willie Barcena,Hey! They're Just Jokes!,1e622893-b02f-4c00-ac09-f566824ac9bf,,,,,
TRBBAAZ12903CAEA6D,Flame It Up,0,DJ Rashad,Juke Trax Online Vol. 3,,,,,,
TRBBACZ128F9339B90,Prosperity In The U.S.A.,0,Yuppie Pricks,Initial Public Offering,,,,,,
TRBBADO12903CEE832,Boulevard St. Germain,2006,Bloomfield,Café Solaire 11-Download Edition,3ef45439-5f36-47f4-90fe-eec063608595,,,,,
TRBBADQ128F933698F,Hun Qian De Nu Ren,0,Hacken Lee,Concert Hall Live,,,,,,
TRBBAHD128F428E0FE,Burning Skies,1987,Tones On Tail,Everything!,dc5134a3-362c-4c2f-841a-f90db0a73b3e,,,,,
TRBBAIC12903D11771,Greener,0,ARRESTED DEVELOPMENT,Strong,f12f173b-599b-4032-aee5-8adc91d5dff9,,,,,
TRBBAKH128F92FA339,Secret Handshakes,2006,The Ataris,Welcome The Night,10cf6beb-6555-43d3-8773-cfac2682f493,,,,,
TRBBAKQ128F92F0A8E,Your Love Takes Good Care Of Me,0,The Jordanaires,The King's Harmoniers,,,,,,
TRBBALB12903CAC0B5,Shrinking,0,Dictafone,The Chocolate King,,,,,,
TRBBANR128F4277C5B,40,1992,U2,Live From Paris,de8eaf53-d40e-485b-9893-a6ceba714df5,,,,,
TRBBANU128F422B87B,Only You,2006,Ayo,Live At The Olympia,b0b6afa3-a87c-4306-b28c-6473b43b5c5e,,,,,
TRBBAQJ128F92F1336,One Step Forward_ Two Steps Back,1976,John Sebastian,Welcome Back,,,,,,
TRBBARP128F9306CBE,Let It Bang,2001,X-ecutioners featuring M.O.P.,Built From Scratch,dcc99c67-dc63-489c-b810-2f2f125a09b7,,,,,http://coverartarchive.org/release/ae150c6a-67dd-40e6-8f6c-16ad8a8b8a5c/1828330857.jpg
TRBBASV128F427680E,Baños De Budapest (Extended Remix),2005,Hevia,Tierra De Hevia,,,,,,
TRBBBEA128F93391BA,Sleepy Lad,2004,Maximilian Hecker,Help Me,923dc525-99e5-4841-b0b7-1e9a1024c55f,,,,,
TRBBBFO128F931535D,My Plastic Heart (Plastic Operator Remix),0,Frost,My Plastic Heart,,,,,,
TRBBBKS12903CDFCF4,Sea of Green,2006,Slackbaba,And The Beat Goes Om,6dba1560-63b1-48fa-b7d6-22520282afe1,,,,,
TRBBBLA128F424E963,Exodus,1995,Sunscreem,Looking At You: The Club Anthems,b1dcd2aa-86cf-4b83-9443-d38b013223a3,,,,,http://coverartarchive.org/release/566dd99d-0068-4281-bb8d-a53d9be00642/24222932061.jpg
TRBBBMT128F42A0A4E,True Fuschnick,1992,FU-Schnickens,Greatest Hits,301d3ce3-7467-464e-9ee5-99e968b196f1,,,,,
TRBBBOA128F42624DA,Sickness,1999,Agnostic Front,Riot_ Riot_ Upstart,d2ceaa51-8bc8-4ad6-9bca-69c2232c8281,,,,,http://coverartarchive.org/release/d2ceaa51-8bc8-4ad6-9bca-69c2232c8281/26932463699.jpg
TRBBBUG128F148D65B,Inertiatic Esp,2003,The Mars Volta,Inertiatic Esp,ab6bb54e-c1b7-4106-bbef-795ea3049377,,,,,
TRBBBVC128F429AB66,Mother_ Mother_ Mother_ Pin A Rose On Me,0,Kitty Kallen,Our Lady... Kitty Kallen,,,,,,
TRBBCBT12903CB0497,Heartless,0,Hoods,The King Is Dead,,,,,,
TRBBCCM128F932D71A,Yi Ba Xiang Shui Yin,0,Leon Lai,Homework,,,,,,
TRBBCFY128F9301C63,Breaking Of Day (Album Version),0,The Winans,Decisions,,,,,,
TRBBCJH128F930C970,U Don't Have To Call,0,Streetwize,Smoothe Urban Jazz,71ee343b-dae0-4fcf-ad22-4c937aa4f1fe,,,,,
TRBBCOM128F92F1208,Foolish Little Girl,1963,The Shirelles,Karaoke: 60's Star Power - Singing to the Hits,e9b5658b-4d38-4f8e-a4e4-49ed43e0614f,,,,,
TRBBCPJ12903CC529A,Get Up (Diplo Mix),0,Bingo Players,Nervous Nitelife: Tom Stephan,,,,,,
TRBBCUA128E078FA50,Inaudible Melodies,2000,Jack Johnson,Brushfire Fairytales,a82556c3-d31a-4094-ad73-db154e486b85,,70.0,2.0,,http://coverartarchive.org/release/a82556c3-d31a-4094-ad73-db154e486b85/21568959178.jpg
TRBBCVJ128F425BE2C,A Veces Vuelvo,2004,Catupecu Machu,El Número Imperfecto,,,,,,
TRBBCXH128E0790ACB,Leroy Bown,0,Dee Clark,Raindrops - The Best Of...,,,,,,
TRBBCZA128F146587F,Isle Of Inishmore - Part 1 (Air),2002,Kathy Mattea,Roses,,,,,,
TRBBDAH128F92E625E,What Would You Do?,2001,City High,Ultimate R&B,ee49d72a-db77-4056-bb30-b669065caa8e,,70.0,2.0,https://www.youtube.com/watch?v=Gyg5IoEv8oA,http://coverartarchive.org/release/ee49d72a-db77-4056-bb30-b669065caa8e/3376705200.jpg
TRBBDBV12903D00668,Anti fashion victime,0,Théophil,Des vies,,,,,,
TRBBDDG128F14743AE,Mambo Bacan,1994,Line Renaud,Les Années Chansons,,,,,,
TRBBDFG128F4229DE2,For Free,0,Hal Russell,Hal's Bells,fbe940d3-e754-459b-985c-ed757119729f,,,,,
TRBBDIU128F1496C52,Gamble Calypso,2000,Mau Mau,Safari Beach (Tucasa Micasa),21ba6236-9d9b-423c-aa8f-bd1c195d95f2,,,,,
TRBBDJI12903CF10AB,Wings Of Love,0,Zagar feat. Underground Divas,Wings Of Love Remixes,,,,,,
TRBBDLG128F9308703,Sugar Bush,1997,Bert Kaempfert,Two In One - A Singin' Safari/Safari Swings Again,196cdaff-3517-4611-a5db-6df9c5887234,,,,,
TRBBDPA12903CCCA06,Haughtiness And Puerile Dreams,2009,Autumnblaze,Perdition Diaries,,,,,,
TRBBDSZ128F4273088,To My_ Niechciani,0,Molesta Ewenement,...Taka Plyta,,,,,,
TRBBDXO128F14A4737,Gettin' Together,1989,Tommy James And The Shondells,Anthology,9b8198be-fa8a-4ae4-a25d-abdd69c7421f,,,,,
TRBBDZF128F424BE45,Feriado,2008,Chico Cesar,Francisco Forro Y Frevo,deb74eda-517e-4af1-bf41-9f3182449331,,,,,
TRBBEAE128F429E371,Piano E Viola,0,Pery Ribeiro,Tributo A Taiguara,,,,,,
TRBBECU128F931E67C,Soul,1997,Pedro Luis e a Parede,Astronauta Tupy,c3eb8c11-a552-4223-b5fa-f882fc7d9730,,,,,
TRBBEEP128F147F1BF,Entonces,2005,Fran Perea,Punto y aparte,ab56b97f-0782-4811-8f73-205ec09b5ccb,,,,,
TRBBEGG128F9314BAA,Heart Trouble,1993,Martina McBride,The Way That I Am,4b130cc0-67c6-4f43-a0a6-69f8e9eba439,,80.0,1.0,,
TRBBEHB128E0784F71,6 Yrs (Album Version ),2003,Reach 454,Reach 454,,,,,,
TRBBEJC128F4281471,Good Rocking Tonight,0,Roy Brown,Good Rockin' Tonight - Live In San Francisco,,,,,,
TRBBEQY128F42373AF,Save Me (Rolling Stone Original Version),0,Unwritten Law,Rolling Stone Originals - online single 93744-6,,,,,,
TRBBEYU128F4235623,Unemployed Black Astronaut,2005,Busdriver,Well Deep: Ten Years Of Big Dada,fef273bf-2c18-4ab4-a8ad-ec52ed0b9e8c,,,,,
TRBBFBZ128F42493ED,Tell The Truth (Album Version),0,Jude Cole,Start The Car,,,,,,
TRBBFFE128F9347D66,Contigo Si,0,La 5A Estacion,Primera Toma,,,,,,
TRBBFHG128F932B9D6,Autumn's Ablaze (Live),1998,Primordial,A Journey's End,,,,,,
TRBBFLM128F14AD269,Main Title,2002,Christophe Beck,Elektra,e322579e-29ce-49f8-ba83-04a63a7c1348,,,,,http://coverartarchive.org/release/e322579e-29ce-49f8-ba83-04a63a7c1348/20577539415.png
TRBBFMN128F421AF38,Trumpet Blues And Cantabile,2001,Mike Vax,Trumpets - The Transformation,,,,,,
TRBBFOT12903CBCB4F,Raggy Road,1997,Capleton,Live At Negril,99686e13-dbe8-4688-b9f0-25b70a04e750,,,,,http://coverartarchive.org/release/aba890a4-0d49-4f6e-9793-4cc3e38c4f15/14314966870.jpg
TRBBFRR128F426CD17,You'll Need Somebody On Your Bond,1991,Blind Willie Johnson,The Complete Blind Willie Johnson,,,,,,
TRBBFTS12903CDC3D9,Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto,0,Solomon,Piano Concertos; Grieg & Schumann,,,,,,
TRBBFUA128F933AB95,La Calle Del Gato Que Pesca,0,María Elena Walsh,Todos Cantamos Con Maria Elena,,,,,,
TRBBGDK128F427D450,My Maria (LP Version),1998,Martin Sexton,The American,,,,,,
TRBBGEG128F425CEDD,Cross Currents,0,Richard Souther,Cross Currents,27f80e7d-35c9-485d-9422-6f10e1325646,,,,,
TRBBGFR128F427B5BD,No. 6 The Coombe,1977,The Chieftains,The Chieftains 7,8a130f78-ac6e-46fe-8afb-067d869d46a4,,,,,http://coverartarchive.org/release/8a130f78-ac6e-46fe-8afb-067d869d46a4/3846339073.jpg
TRBBGMD128F4229F92,Virgen De La Nieve - 14-String Guitar Solo,2002,Stephan Micus,Towards The Wind,,,,,,
TRBBGMS128F424C656,Frankie & Sue,1990,Darden Smith,Extra Extra,31b863cf-e78f-4d79-af59-bbdcb0398645,,,,,http://coverartarchive.org/release/24e755ab-786c-4bf3-8b19-52b32e6ceb82/25177660047.jpg
TRBBGMX128F932B156,Don't Speak,0,Kinky,Dance Vol. 2,,,,,,
